State,Year,Quarter,Brand,Registered Users,Percentage
Gujarat,2021,1,Lenovo,"224,880",2%
Gujarat,2021,1,Motorola,"174,216",1%
Gujarat,2021,1,Huawei,"149,907",1%
Gujarat,2021,1,Others,"835,226",6%
Gujarat,2021,2,Vivo,"3,834,323",24%
Gujarat,2021,2,Xiaomi,"3,362,430",21%
Gujarat,2021,2,Samsung,"3,154,317",20%
Gujarat,2021,2,Oppo,"2,364,362",15%
Gujarat,2021,2,Realme,"790,357",5%
Gujarat,2021,2,Apple,"529,166",3%
Gujarat,2021,2,OnePlus,"293,085",2%
Gujarat,2021,2,Lenovo,"218,253",1%
Gujarat,2021,2,Motorola,"173,429",1%
Gujarat,2021,2,Huawei,"146,703",1%
Gujarat,2021,2,Others,"869,556",6%
Haryana,2018,1,Xiaomi,"444,407",24%
Haryana,2018,1,Samsung,"394,835",21%
Haryana,2018,1,Vivo,"256,267",14%
Haryana,2018,1,Oppo,"192,587",10%
Haryana,2018,1,Apple,"100,085",5%
Haryana,2018,1,Realme,"89,281",5%
Haryana,2018,1,OnePlus,"55,486",3%
Haryana,2018,1,Motorola,"53,420",3%
Haryana,2018,1,Lenovo,"34,977",2%
Haryana,2018,1,Huawei,"29,629",2%
Haryana,2018,1,Others,"196,383",11%
Haryana,2018,2,Xiaomi,"599,986",25%
Haryana,2018,2,Samsung,"516,011",21%
Haryana,2018,2,Vivo,"351,564",14%
Haryana,2018,2,Oppo,"260,510",11%
Haryana,2018,2,Apple,"127,528",5%
Haryana,2018,2,Realme,"116,691",5%
Haryana,2018,2,Motorola,"68,775",3%
Haryana,2018,2,OnePlus,"67,358",3%
Haryana,2018,2,Lenovo,"44,001",2%
Haryana,2018,2,Huawei,"39,423",2%
Haryana,2018,2,Others,"255,374",10%
Haryana,2018,3,Xiaomi,"751,015",25%
Haryana,2018,3,Samsung,"630,157",21%
Haryana,2018,3,Vivo,"451,732",15%
Haryana,2018,3,Oppo,"328,450",11%
Haryana,2018,3,Apple,"152,459",5%
Haryana,2018,3,Realme,"143,729",5%
Haryana,2018,3,Motorola,"81,942",3%
Haryana,2018,3,OnePlus,"79,279",3%
Haryana,2018,3,Huawei,"50,399",2%
Haryana,2018,3,Lenovo,"49,707",2%
Haryana,2018,3,Others,"301,529",10%
Haryana,2018,4,Xiaomi,"948,615",25%
Haryana,2018,4,Samsung,"785,842",21%
Haryana,2018,4,Vivo,"591,623",16%
Haryana,2018,4,Oppo,"427,382",11%
Haryana,2018,4,Apple,"187,472",5%
Haryana,2018,4,Realme,"179,167",5%
Haryana,2018,4,Motorola,"98,841",3%
Haryana,2018,4,OnePlus,"93,582",2%
Haryana,2018,4,Huawei,"65,203",2%
Haryana,2018,4,Lenovo,"59,641",2%
Haryana,2018,4,Others,"355,711",9%
Haryana,2019,1,Xiaomi,"1,136,307",25%
Haryana,2019,1,Samsung,"934,852",21%
Haryana,2019,1,Vivo,"732,478",16%
Haryana,2019,1,Oppo,"527,926",12%
Haryana,2019,1,Apple,"216,144",5%
Haryana,2019,1,Realme,"213,023",5%
Haryana,2019,1,Motorola,"111,982",2%
Haryana,2019,1,OnePlus,"105,006",2%
Haryana,2019,1,Huawei,"80,507",2%
Haryana,2019,1,Lenovo,"67,191",1%
Haryana,2019,1,Others,"413,351",9%
Haryana,2019,2,Xiaomi,"1,301,537",25%
Haryana,2019,2,Samsung,"1,060,392",20%
Haryana,2019,2,Vivo,"854,882",17%
Haryana,2019,2,Oppo,"615,320",12%
Haryana,2019,2,Realme,"244,076",5%
Haryana,2019,2,Apple,"243,241",5%
Haryana,2019,2,Motorola,"122,500",2%
Haryana,2019,2,OnePlus,"114,507",2%
Haryana,2019,2,Huawei,"92,344",2%
Haryana,2019,2,Lenovo,"72,976",1%
Haryana,2019,2,Others,"456,255",9%
Haryana,2019,3,Xiaomi,"1,453,801",25%
Haryana,2019,3,Samsung,"1,177,753",20%
Haryana,2019,3,Vivo,"977,699",17%
Haryana,2019,3,Oppo,"699,529",12%
Haryana,2019,3,Realme,"278,941",5%
Haryana,2019,3,Apple,"268,393",5%
Haryana,2019,3,Motorola,"129,804",2%
Haryana,2019,3,OnePlus,"123,917",2%
Haryana,2019,3,Huawei,"103,942",2%
Haryana,2019,3,Lenovo,"73,965",1%
Haryana,2019,3,Others,"496,008",9%
Haryana,2019,4,Xiaomi,"1,597,800",25%
Haryana,2019,4,Samsung,"1,285,177",20%
Haryana,2019,4,Vivo,"1,103,105",17%
Haryana,2019,4,Oppo,"785,251",12%
Haryana,2019,4,Realme,"319,391",5%
Haryana,2019,4,Apple,"288,206",5%
Haryana,2019,4,Motorola,"136,766",2%
Haryana,2019,4,OnePlus,"130,817",2%
Haryana,2019,4,Huawei,"113,928",2%
Haryana,2019,4,Lenovo,"76,631",1%
Haryana,2019,4,Others,"529,607",8%
Haryana,2020,1,Xiaomi,"1,753,322",25%
Haryana,2020,1,Samsung,"1,400,065",20%
Haryana,2020,1,Vivo,"1,250,165",18%
Haryana,2020,1,Oppo,"881,733",13%
Haryana,2020,1,Realme,"364,011",5%
Haryana,2020,1,Apple,"308,315",4%
Haryana,2020,1,Motorola,"143,514",2%
Haryana,2020,1,OnePlus,"137,007",2%
Haryana,2020,1,Huawei,"123,916",2%
Haryana,2020,1,Lenovo,"80,705",1%
Haryana,2020,1,Others,"576,017",8%
Haryana,2020,2,Xiaomi,"1,914,791",25%
Haryana,2020,2,Samsung,"1,520,490",20%
Haryana,2020,2,Vivo,"1,398,622",18%
Haryana,2020,2,Oppo,"984,512",13%
Haryana,2020,2,Realme,"407,778",5%
Haryana,2020,2,Apple,"326,534",4%
Haryana,2020,2,Motorola,"151,138",2%
Haryana,2020,2,OnePlus,"142,338",2%
Haryana,2020,2,Huawei,"133,152",2%
Haryana,2020,2,Lenovo,"83,928",1%
Haryana,2020,2,Others,"619,595",8%
Haryana,2020,3,Xiaomi,"2,075,024",25%
Haryana,2020,3,Samsung,"1,655,037",20%
Haryana,2020,3,Vivo,"1,573,430",19%
Haryana,2020,3,Oppo,"1,092,131",13%
Haryana,2020,3,Realme,"459,785",5%
Haryana,2020,3,Apple,"348,330",4%
Haryana,2020,3,Motorola,"158,324",2%
Haryana,2020,3,OnePlus,"149,108",2%
Haryana,2020,3,Huawei,"142,260",2%
Haryana,2020,3,Lenovo,"87,838",1%
Haryana,2020,3,Others,"657,549",8%
Haryana,2020,4,Xiaomi,"2,236,661",24%
Haryana,2020,4,Samsung,"1,795,147",20%
Haryana,2020,4,Vivo,"1,744,266",19%
Haryana,2020,4,Oppo,"1,196,039",13%
Haryana,2020,4,Realme,"514,733",6%
Haryana,2020,4,Apple,"374,080",4%
Haryana,2020,4,Motorola,"165,075",2%
Haryana,2020,4,OnePlus,"156,430",2%
Haryana,2020,4,Huawei,"151,226",2%
Haryana,2020,4,Lenovo,"91,990",1%
Haryana,2020,4,Others,"704,226",8%
Haryana,2021,1,Xiaomi,"2,382,996",24%
Haryana,2021,1,Vivo,"1,922,898",20%
Haryana,2021,1,Samsung,"1,913,165",19%
Haryana,2021,1,Oppo,"1,300,515",13%
Haryana,2021,1,Realme,"577,867",6%
Haryana,2021,1,Apple,"401,563",4%
Haryana,2021,1,Motorola,"169,504",2%
Haryana,2021,1,OnePlus,"165,335",2%
Haryana,2021,1,Huawei,"157,570",2%
Haryana,2021,1,Lenovo,"92,713",1%
Haryana,2021,1,Others,"743,779",8%
Haryana,2021,2,Xiaomi,"2,505,880",24%
Haryana,2021,2,Vivo,"2,114,734",20%
Haryana,2021,2,Samsung,"2,016,108",19%
Haryana,2021,2,Oppo,"1,416,092",13%
Haryana,2021,2,Realme,"673,053",6%
Haryana,2021,2,Apple,"434,298",4%
Haryana,2021,2,OnePlus,"181,344",2%
Haryana,2021,2,Motorola,"169,562",2%
Haryana,2021,2,Huawei,"154,484",1%
Haryana,2021,2,Tecno,"108,879",1%
Haryana,2021,2,Others,"756,160",7%
Himachal Pradesh,2018,1,Xiaomi,"63,002",28%
Himachal Pradesh,2018,1,Samsung,"36,283",16%
Himachal Pradesh,2018,1,Vivo,"20,480",9%
Himachal Pradesh,2018,1,Oppo,"20,074",9%
Himachal Pradesh,2018,1,Realme,"10,722",5%
Himachal Pradesh,2018,1,Apple,"7,525",3%
Himachal Pradesh,2018,1,Motorola,"7,048",3%
Himachal Pradesh,2018,1,Micromax,"6,997",3%
Himachal Pradesh,2018,1,Lenovo,"5,750",3%
Himachal Pradesh,2018,1,Gionee,"5,569",2%
Himachal Pradesh,2018,1,Others,"43,923",19%
Himachal Pradesh,2018,2,Xiaomi,"89,506",28%
Himachal Pradesh,2018,2,Samsung,"49,124",16%
Himachal Pradesh,2018,2,Vivo,"29,637",9%
Himachal Pradesh,2018,2,Oppo,"28,884",9%
Himachal Pradesh,2018,2,Realme,"14,951",5%
Himachal Pradesh,2018,2,Apple,"9,926",3%
Himachal Pradesh,2018,2,Motorola,"9,613",3%
Himachal Pradesh,2018,2,Micromax,"9,566",3%
Himachal Pradesh,2018,2,Lenovo,"7,690",2%
Himachal Pradesh,2018,2,Gionee,"7,275",2%
Himachal Pradesh,2018,2,Others,"59,127",19%
Himachal Pradesh,2018,3,Xiaomi,"119,009",29%
Himachal Pradesh,2018,3,Samsung,"63,923",16%
Himachal Pradesh,2018,3,Vivo,"41,723",10%
Himachal Pradesh,2018,3,Oppo,"39,284",10%
Himachal Pradesh,2018,3,Realme,"19,585",5%
Himachal Pradesh,2018,3,Motorola,"12,222",3%
Himachal Pradesh,2018,3,Apple,"12,074",3%
Himachal Pradesh,2018,3,Micromax,"10,555",3%
Himachal Pradesh,2018,3,Gionee,"8,800",2%
Himachal Pradesh,2018,3,Lenovo,"8,462",2%
Himachal Pradesh,2018,3,Others,"71,997",18%
Himachal Pradesh,2018,4,Xiaomi,"155,301",30%
Himachal Pradesh,2018,4,Samsung,"82,316",16%
Himachal Pradesh,2018,4,Vivo,"57,665",11%
Himachal Pradesh,2018,4,Oppo,"53,543",10%
Himachal Pradesh,2018,4,Realme,"25,714",5%
Himachal Pradesh,2018,4,Apple,"15,419",3%
Himachal Pradesh,2018,4,Motorola,"15,298",3%
Himachal Pradesh,2018,4,Micromax,"11,894",2%
Himachal Pradesh,2018,4,Lenovo,"10,676",2%
Himachal Pradesh,2018,4,Lava,"10,441",2%
Himachal Pradesh,2018,4,Others,"88,076",17%
Himachal Pradesh,2019,1,Xiaomi,"194,324",30%
Himachal Pradesh,2019,1,Samsung,"100,938",15%
Himachal Pradesh,2019,1,Vivo,"74,159",11%
Himachal Pradesh,2019,1,Oppo,"69,132",11%
Himachal Pradesh,2019,1,Realme,"31,948",5%
Himachal Pradesh,2019,1,Apple,"18,364",3%
Himachal Pradesh,2019,1,Motorola,"17,796",3%
Himachal Pradesh,2019,1,Micromax,"14,398",2%
Himachal Pradesh,2019,1,Lava,"13,189",2%
Himachal Pradesh,2019,1,Lenovo,"12,312",2%
Himachal Pradesh,2019,1,Others,"106,645",16%
Himachal Pradesh,2019,2,Xiaomi,"230,589",30%
Himachal Pradesh,2019,2,Samsung,"119,387",15%
Himachal Pradesh,2019,2,Vivo,"90,320",12%
Himachal Pradesh,2019,2,Oppo,"84,572",11%
Himachal Pradesh,2019,2,Realme,"38,005",5%
Himachal Pradesh,2019,2,Apple,"21,238",3%
Himachal Pradesh,2019,2,Motorola,"20,278",3%
Himachal Pradesh,2019,2,Micromax,"15,816",2%
Himachal Pradesh,2019,2,Lava,"15,031",2%
Himachal Pradesh,2019,2,Gionee,"14,637",2%
Himachal Pradesh,2019,2,Others,"122,730",16%
Himachal Pradesh,2019,3,Xiaomi,"263,685",30%
Himachal Pradesh,2019,3,Samsung,"132,840",15%
Himachal Pradesh,2019,3,Vivo,"105,663",12%
Himachal Pradesh,2019,3,Oppo,"97,560",11%
Himachal Pradesh,2019,3,Realme,"44,753",5%
Himachal Pradesh,2019,3,Apple,"23,709",3%
Himachal Pradesh,2019,3,Motorola,"21,767",2%
Himachal Pradesh,2019,3,Micromax,"17,578",2%
Himachal Pradesh,2019,3,Lava,"17,474",2%
Himachal Pradesh,2019,3,Gionee,"16,473",2%
Himachal Pradesh,2019,3,Others,"134,682",15%
Himachal Pradesh,2019,4,Xiaomi,"297,684",30%
Himachal Pradesh,2019,4,Samsung,"148,745",15%
Himachal Pradesh,2019,4,Vivo,"122,794",12%
Himachal Pradesh,2019,4,Oppo,"112,857",11%
Himachal Pradesh,2019,4,Realme,"53,624",5%
Himachal Pradesh,2019,4,Apple,"25,839",3%
Himachal Pradesh,2019,4,Motorola,"23,421",2%
Himachal Pradesh,2019,4,Lava,"19,583",2%
Himachal Pradesh,2019,4,Micromax,"18,835",2%
Himachal Pradesh,2019,4,Gionee,"18,172",2%
Himachal Pradesh,2019,4,Others,"144,391",15%
Himachal Pradesh,2020,1,Xiaomi,"333,918",30%
Himachal Pradesh,2020,1,Samsung,"165,251",15%
Himachal Pradesh,2020,1,Vivo,"142,220",13%
Himachal Pradesh,2020,1,Oppo,"129,752",12%
Himachal Pradesh,2020,1,Realme,"63,582",6%
Himachal Pradesh,2020,1,Apple,"28,072",3%
Himachal Pradesh,2020,1,Motorola,"24,777",2%
Himachal Pradesh,2020,1,Lava,"23,152",2%
Himachal Pradesh,2020,1,Micromax,"18,804",2%
Himachal Pradesh,2020,1,Huawei,"18,646",2%
Himachal Pradesh,2020,1,Others,"157,851",14%
Himachal Pradesh,2020,2,Xiaomi,"375,976",30%
Himachal Pradesh,2020,2,Samsung,"184,898",15%
Himachal Pradesh,2020,2,Vivo,"166,131",13%
Himachal Pradesh,2020,2,Oppo,"150,002",12%
Himachal Pradesh,2020,2,Realme,"74,053",6%
Himachal Pradesh,2020,2,Apple,"30,105",2%
Himachal Pradesh,2020,2,Motorola,"26,497",2%
Himachal Pradesh,2020,2,Lava,"25,049",2%
Himachal Pradesh,2020,2,Gionee,"21,296",2%
Himachal Pradesh,2020,2,Micromax,"20,603",2%
Himachal Pradesh,2020,2,Others,"175,257",14%
Himachal Pradesh,2020,3,Xiaomi,"412,600",30%
Himachal Pradesh,2020,3,Samsung,"204,813",15%
Himachal Pradesh,2020,3,Vivo,"190,933",14%
Himachal Pradesh,2020,3,Oppo,"167,966",12%
Himachal Pradesh,2020,3,Realme,"85,574",6%
Himachal Pradesh,2020,3,Apple,"32,354",2%
Himachal Pradesh,2020,3,Motorola,"27,952",2%
Himachal Pradesh,2020,3,Lava,"26,803",2%
Himachal Pradesh,2020,3,Gionee,"22,265",2%
Himachal Pradesh,2020,3,Micromax,"22,029",2%
Himachal Pradesh,2020,3,Others,"185,345",13%
Himachal Pradesh,2020,4,Xiaomi,"448,361",30%
Himachal Pradesh,2020,4,Samsung,"226,491",15%
Himachal Pradesh,2020,4,Vivo,"212,147",14%
Himachal Pradesh,2020,4,Oppo,"186,684",12%
Himachal Pradesh,2020,4,Realme,"97,707",6%
Himachal Pradesh,2020,4,Apple,"35,276",2%
Himachal Pradesh,2020,4,Motorola,"29,156",2%
Himachal Pradesh,2020,4,Lava,"29,138",2%
Himachal Pradesh,2020,4,Gionee,"23,461",2%
Himachal Pradesh,2020,4,Micromax,"23,015",2%
Himachal Pradesh,2020,4,Others,"197,330",13%
Himachal Pradesh,2021,1,Xiaomi,"481,737",30%
Himachal Pradesh,2021,1,Samsung,"242,485",15%
Himachal Pradesh,2021,1,Vivo,"234,300",14%
Himachal Pradesh,2021,1,Oppo,"202,041",12%
Himachal Pradesh,2021,1,Realme,"109,409",7%
Himachal Pradesh,2021,1,Apple,"37,856",2%
Himachal Pradesh,2021,1,Lava,"30,512",2%
Himachal Pradesh,2021,1,Motorola,"29,736",2%
Himachal Pradesh,2021,1,Huawei,"24,038",1%
Himachal Pradesh,2021,1,Gionee,"23,591",1%
Himachal Pradesh,2021,1,Others,"207,246",13%
Himachal Pradesh,2021,2,Xiaomi,"513,196",29%
Himachal Pradesh,2021,2,Samsung,"260,440",15%
Himachal Pradesh,2021,2,Vivo,"254,841",15%
Himachal Pradesh,2021,2,Oppo,"217,962",13%
Himachal Pradesh,2021,2,Realme,"128,488",7%
Himachal Pradesh,2021,2,Apple,"41,436",2%
Himachal Pradesh,2021,2,Lava,"32,566",2%
Himachal Pradesh,2021,2,Motorola,"30,072",2%
Himachal Pradesh,2021,2,Huawei,"23,728",1%
Himachal Pradesh,2021,2,Gionee,"23,284",1%
Himachal Pradesh,2021,2,Others,"217,138",12%
Jammu & Kashmir,2018,1,Xiaomi,"60,568",34%
Jammu & Kashmir,2018,1,Samsung,"37,991",22%
Jammu & Kashmir,2018,1,Vivo,"17,309",10%
Jammu & Kashmir,2018,1,Oppo,"13,523",8%
Jammu & Kashmir,2018,1,Apple,"6,429",4%
Jammu & Kashmir,2018,1,Realme,"6,145",3%
Jammu & Kashmir,2018,1,OnePlus,"3,894",2%
Jammu & Kashmir,2018,1,Motorola,"3,348",2%
Jammu & Kashmir,2018,1,Micromax,"3,103",2%
Jammu & Kashmir,2018,1,Lenovo,"3,052",2%
Jammu & Kashmir,2018,1,Others,"21,063",12%
Jammu & Kashmir,2018,2,Xiaomi,"92,362",35%
Jammu & Kashmir,2018,2,Samsung,"55,791",21%
Jammu & Kashmir,2018,2,Vivo,"26,958",10%
Jammu & Kashmir,2018,2,Oppo,"20,994",8%
Jammu & Kashmir,2018,2,Realme,"9,196",4%
Jammu & Kashmir,2018,2,Apple,"8,919",3%
Jammu & Kashmir,2018,2,OnePlus,"5,028",2%
Jammu & Kashmir,2018,2,Motorola,"4,756",2%
Jammu & Kashmir,2018,2,Micromax,"4,375",2%
Jammu & Kashmir,2018,2,Lenovo,"4,230",2%
Jammu & Kashmir,2018,2,Others,"29,000",11%
Jammu & Kashmir,2018,3,Xiaomi,"120,343",35%
Jammu & Kashmir,2018,3,Samsung,"74,506",22%
Jammu & Kashmir,2018,3,Vivo,"38,216",11%
Jammu & Kashmir,2018,3,Oppo,"28,915",8%
Jammu & Kashmir,2018,3,Realme,"12,323",4%
Jammu & Kashmir,2018,3,Apple,"10,996",3%
Jammu & Kashmir,2018,3,Motorola,"6,291",2%
Jammu & Kashmir,2018,3,OnePlus,"6,276",2%
Jammu & Kashmir,2018,3,Lenovo,"4,936",1%
Jammu & Kashmir,2018,3,Micromax,"4,850",1%
Jammu & Kashmir,2018,3,Others,"34,877",10%
Jammu & Kashmir,2018,4,Xiaomi,"153,238",35%
Jammu & Kashmir,2018,4,Samsung,"95,846",22%
Jammu & Kashmir,2018,4,Vivo,"52,004",12%
Jammu & Kashmir,2018,4,Oppo,"38,530",9%
Jammu & Kashmir,2018,4,Realme,"15,898",4%
Jammu & Kashmir,2018,4,Apple,"13,747",3%
Jammu & Kashmir,2018,4,Motorola,"7,823",2%
Jammu & Kashmir,2018,4,OnePlus,"7,434",2%
Jammu & Kashmir,2018,4,Lenovo,"6,134",1%
Jammu & Kashmir,2018,4,Micromax,"5,165",1%
Jammu & Kashmir,2018,4,Others,"40,744",9%
Jammu & Kashmir,2019,1,Xiaomi,"189,565",36%
Jammu & Kashmir,2019,1,Samsung,"115,108",22%
Jammu & Kashmir,2019,1,Vivo,"64,897",12%
Jammu & Kashmir,2019,1,Oppo,"48,082",9%
Jammu & Kashmir,2019,1,Realme,"19,564",4%
Jammu & Kashmir,2019,1,Apple,"16,067",3%
Jammu & Kashmir,2019,1,Motorola,"8,760",2%
Jammu & Kashmir,2019,1,OnePlus,"8,604",2%
Jammu & Kashmir,2019,1,Lenovo,"6,906",1%
Jammu & Kashmir,2019,1,Huawei,"6,060",1%
Jammu & Kashmir,2019,1,Others,"47,056",9%
Jammu & Kashmir,2019,2,Xiaomi,"226,055",36%
Jammu & Kashmir,2019,2,Samsung,"138,016",22%
Jammu & Kashmir,2019,2,Vivo,"79,073",13%
Jammu & Kashmir,2019,2,Oppo,"58,451",9%
Jammu & Kashmir,2019,2,Realme,"23,049",4%
Jammu & Kashmir,2019,2,Apple,"18,515",3%
Jammu & Kashmir,2019,2,Motorola,"10,033",2%
Jammu & Kashmir,2019,2,OnePlus,"9,437",1%
Jammu & Kashmir,2019,2,Lenovo,"7,950",1%
Jammu & Kashmir,2019,2,Huawei,"7,185",1%
Jammu & Kashmir,2019,2,Others,"53,429",8%
Jammu & Kashmir,2019,3,Xiaomi,"236,869",36%
Jammu & Kashmir,2019,3,Samsung,"142,362",22%
Jammu & Kashmir,2019,3,Vivo,"84,230",13%
Jammu & Kashmir,2019,3,Oppo,"61,563",9%
Jammu & Kashmir,2019,3,Realme,"24,963",4%
Jammu & Kashmir,2019,3,Apple,"19,748",3%
Jammu & Kashmir,2019,3,Motorola,"10,184",2%
Jammu & Kashmir,2019,3,OnePlus,"10,037",2%
Jammu & Kashmir,2019,3,Huawei,"7,699",1%
Jammu & Kashmir,2019,3,Lenovo,"7,208",1%
Jammu & Kashmir,2019,3,Others,"53,592",8%
Jammu & Kashmir,2019,4,Xiaomi,"241,041",36%
Jammu & Kashmir,2019,4,Samsung,"144,994",22%
Jammu & Kashmir,2019,4,Vivo,"88,428",13%
Jammu & Kashmir,2019,4,Oppo,"64,384",10%
Jammu & Kashmir,2019,4,Realme,"26,716",4%
Jammu & Kashmir,2019,4,Apple,"20,684",3%
Jammu & Kashmir,2019,4,OnePlus,"10,484",2%
Jammu & Kashmir,2019,4,Motorola,"10,294",2%
Jammu & Kashmir,2019,4,Huawei,"7,979",1%
Jammu & Kashmir,2019,4,Lenovo,"7,023",1%
Jammu & Kashmir,2019,4,Others,"51,340",8%
Jammu & Kashmir,2020,1,Xiaomi,"262,773",36%
Jammu & Kashmir,2020,1,Samsung,"157,318",21%
Jammu & Kashmir,2020,1,Vivo,"99,861",14%
Jammu & Kashmir,2020,1,Oppo,"71,729",10%
Jammu & Kashmir,2020,1,Realme,"30,778",4%
Jammu & Kashmir,2020,1,Apple,"22,380",3%
Jammu & Kashmir,2020,1,OnePlus,"11,146",2%
Jammu & Kashmir,2020,1,Motorola,"10,674",1%
Jammu & Kashmir,2020,1,Huawei,"8,727",1%
Jammu & Kashmir,2020,1,Lenovo,"7,362",1%
Jammu & Kashmir,2020,1,Others,"52,660",7%
Jammu & Kashmir,2020,2,Xiaomi,"302,140",36%
Jammu & Kashmir,2020,2,Samsung,"179,346",21%
Jammu & Kashmir,2020,2,Vivo,"119,239",14%
Jammu & Kashmir,2020,2,Oppo,"84,526",10%
Jammu & Kashmir,2020,2,Realme,"36,913",4%
Jammu & Kashmir,2020,2,Apple,"24,262",3%
Jammu & Kashmir,2020,2,OnePlus,"11,743",1%
Jammu & Kashmir,2020,2,Motorola,"11,504",1%
Jammu & Kashmir,2020,2,Huawei,"9,753",1%
Jammu & Kashmir,2020,2,Lenovo,"7,829",1%
Jammu & Kashmir,2020,2,Others,"58,039",7%
Jammu & Kashmir,2020,3,Xiaomi,"337,986",36%
Jammu & Kashmir,2020,3,Samsung,"202,520",21%
Jammu & Kashmir,2020,3,Vivo,"138,487",15%
Jammu & Kashmir,2020,3,Oppo,"95,838",10%
Jammu & Kashmir,2020,3,Realme,"44,231",5%
Jammu & Kashmir,2020,3,Apple,"26,378",3%
Jammu & Kashmir,2020,3,OnePlus,"12,578",1%
Jammu & Kashmir,2020,3,Motorola,"12,094",1%
Jammu & Kashmir,2020,3,Huawei,"10,606",1%
Jammu & Kashmir,2020,3,Lenovo,"8,223",1%
Jammu & Kashmir,2020,3,Others,"60,878",6%
Jammu & Kashmir,2020,4,Xiaomi,"383,539",36%
Jammu & Kashmir,2020,4,Samsung,"231,979",21%
Jammu & Kashmir,2020,4,Vivo,"158,472",15%
Jammu & Kashmir,2020,4,Oppo,"109,614",10%
Jammu & Kashmir,2020,4,Realme,"53,415",5%
Jammu & Kashmir,2020,4,Apple,"29,701",3%
Jammu & Kashmir,2020,4,OnePlus,"13,667",1%
Jammu & Kashmir,2020,4,Motorola,"12,734",1%
Jammu & Kashmir,2020,4,Huawei,"11,566",1%
Jammu & Kashmir,2020,4,Lenovo,"8,696",1%
Jammu & Kashmir,2020,4,Others,"65,639",6%
Jammu & Kashmir,2021,1,Xiaomi,"418,392",36%
Jammu & Kashmir,2021,1,Samsung,"250,133",21%
Jammu & Kashmir,2021,1,Vivo,"176,571",15%
Jammu & Kashmir,2021,1,Oppo,"118,812",10%
Jammu & Kashmir,2021,1,Realme,"61,109",5%
Jammu & Kashmir,2021,1,Apple,"32,281",3%
Jammu & Kashmir,2021,1,OnePlus,"14,859",1%
Jammu & Kashmir,2021,1,Motorola,"12,970",1%
Jammu & Kashmir,2021,1,Huawei,"12,094",1%
Jammu & Kashmir,2021,1,Lenovo,"8,627",1%
Jammu & Kashmir,2021,1,Others,"68,970",6%
Jammu & Kashmir,2021,2,Xiaomi,"446,949",35%
Jammu & Kashmir,2021,2,Samsung,"263,753",21%
Jammu & Kashmir,2021,2,Vivo,"192,016",15%
Jammu & Kashmir,2021,2,Oppo,"126,510",10%
Jammu & Kashmir,2021,2,Realme,"74,131",6%
Jammu & Kashmir,2021,2,Apple,"35,495",3%
Jammu & Kashmir,2021,2,OnePlus,"16,719",1%
Jammu & Kashmir,2021,2,Motorola,"12,917",1%
Jammu & Kashmir,2021,2,Huawei,"11,763",1%
Jammu & Kashmir,2021,2,Lenovo,"8,391",1%
Jammu & Kashmir,2021,2,Others,"72,623",6%
Jharkhand,2018,1,Xiaomi,"245,371",28%
Jharkhand,2018,1,Samsung,"170,317",19%
Jharkhand,2018,1,Vivo,"101,130",11%
Jharkhand,2018,1,Oppo,"86,879",10%
Jharkhand,2018,1,Realme,"59,659",7%
Jharkhand,2018,1,Motorola,"26,486",3%
Jharkhand,2018,1,Lenovo,"25,424",3%
Jharkhand,2018,1,Micromax,"18,526",2%
Jharkhand,2018,1,Gionee,"15,944",2%
Jharkhand,2018,1,Apple,"15,303",2%
Jharkhand,2018,1,Others,"120,723",14%
Jharkhand,2018,2,Xiaomi,"346,963",28%
Jharkhand,2018,2,Samsung,"235,805",19%
Jharkhand,2018,2,Vivo,"146,983",12%
Jharkhand,2018,2,Oppo,"123,963",10%
Jharkhand,2018,2,Realme,"81,803",7%
Jharkhand,2018,2,Motorola,"35,938",3%
Jharkhand,2018,2,Lenovo,"33,606",3%
Jharkhand,2018,2,Micromax,"24,983",2%
Jharkhand,2018,2,Gionee,"20,827",2%
Jharkhand,2018,2,Apple,"19,462",2%
Jharkhand,2018,2,Others,"160,266",13%
Jharkhand,2018,3,Xiaomi,"439,833",29%
Jharkhand,2018,3,Samsung,"295,383",19%
Jharkhand,2018,3,Vivo,"193,869",13%
Jharkhand,2018,3,Oppo,"159,229",10%
Jharkhand,2018,3,Realme,"101,952",7%
Jharkhand,2018,3,Motorola,"42,958",3%
Jharkhand,2018,3,Lenovo,"37,476",2%
Jharkhand,2018,3,Micromax,"26,503",2%
Jharkhand,2018,3,Gionee,"23,944",2%
Jharkhand,2018,3,Apple,"22,649",1%
Jharkhand,2018,3,Others,"188,566",12%
Jharkhand,2018,4,Xiaomi,"554,142",29%
Jharkhand,2018,4,Samsung,"369,713",19%
Jharkhand,2018,4,Vivo,"255,185",13%
Jharkhand,2018,4,Oppo,"206,848",11%
Jharkhand,2018,4,Realme,"126,956",7%
Jharkhand,2018,4,Motorola,"51,123",3%
Jharkhand,2018,4,Lenovo,"44,254",2%
Jharkhand,2018,4,Micromax,"29,297",2%
Jharkhand,2018,4,Huawei,"26,995",1%
Jharkhand,2018,4,Apple,"26,662",1%
Jharkhand,2018,4,Others,"222,774",12%
Jharkhand,2019,1,Xiaomi,"661,118",29%
Jharkhand,2019,1,Samsung,"438,467",19%
Jharkhand,2019,1,Vivo,"315,631",14%
Jharkhand,2019,1,Oppo,"254,670",11%
Jharkhand,2019,1,Realme,"150,137",7%
Jharkhand,2019,1,Motorola,"57,711",3%
